ts_code,name,industry,market,list_date,avg_amount,days,liquidity_rank,rank_start,rank_end
300454.SZ,深信服,软件服务,创业板,20180516,1444650.43705,60,314,20251120,20260213
300666.SZ,江丰电子,半导体,创业板,20170615,1427614.8080727274,55,315,20251120,20260213
300638.SZ,广和通,通信设备,创业板,20170413,1423439.7689833334,60,316,20251120,20260213
300383.SZ,光环新网,软件服务,创业板,20140129,1419092.8135333331,60,317,20251120,20260213
603650.SH,彤程新材,化工原料,主板,20180627,1413898.4918,60,318,20251120,20260213
002009.SZ,天奇股份,工程机械,主板,20040629,1412076.6166833334,60,319,20251120,20260213
688249.SH,晶合集成,半导体,科创板,20230505,1402028.8431999998,60,320,20251120,20260213
001208.SZ,华菱线缆,电气设备,主板,20210624,1399685.6696166666,60,321,20251120,20260213
601611.SH,中国核建,建筑工程,主板,20160606,1399224.619,60,322,20251120,20260213
002378.SZ,章源钨业,小金属,主板,20100331,1394687.0078666667,60,323,20251120,20260213
300699.SZ,光威复材,化纤,创业板,20170901,1393607.2944833334,60,324,20251120,20260213
603698.SH,航天工程,专用机械,主板,20150128,1392427.2050333333,60,325,20251120,20260213
000938.SZ,紫光股份,IT设备,主板,19991104,1389928.3390000002,60,326,20251120,20260213
600531.SH,豫光金铅,铅锌,主板,20020730,1389410.15575,60,327,20251120,20260213
600839.SH,四川长虹,家用电器,主板,19940311,1388389.7313833334,60,328,20251120,20260213
300870.SZ,欧陆通,电气设备,创业板,20200824,1388345.4194,60,329,20251120,20260213
300567.SZ,精测电子,电器仪表,创业板,20161122,1386951.83995,60,330,20251120,20260213
000408.SZ,藏格矿业,农药化肥,主板,19960628,1385454.9768666667,60,331,20251120,20260213
600887.SH,伊利股份,乳制品,主板,19960312,1380125.1850166665,60,332,20251120,20260213
600577.SH,精达股份,电气设备,主板,20020911,1379616.8317166667,60,333,20251120,20260213
601231.SH,环旭电子,元器件,主板,20120220,1377138.7664833334,60,334,20251120,20260213
601100.SH,恒立液压,工程机械,主板,20111028,1373205.8496333333,60,335,20251120,20260213
300738.SZ,奥飞数据,软件服务,创业板,20180119,1365116.1549833333,60,336,20251120,20260213
600570.SH,恒生电子,软件服务,主板,20031216,1360764.2167166667,60,337,20251120,20260213
603119.SH,浙江荣泰,汽车配件,主板,20230801,1353785.5760166668,60,338,20251120,20260213
605358.SH,立昂微,半导体,主板,20200911,1352174.2603333334,60,339,20251120,20260213
600977.SH,中国电影,影视音像,主板,20160809,1350848.0633833334,60,340,20251120,20260213
002008.SZ,大族激光,专用机械,主板,20040625,1345696.8542333334,60,341,20251120,20260213
002920.SZ,德赛西威,汽车配件,主板,20171226,1345394.2637833334,60,342,20251120,20260213
300496.SZ,中科创达,软件服务,创业板,20151210,1345376.0418666666,60,343,20251120,20260213
603122.SH,合富中国,医药商业,主板,20220216,1344919.8203,60,344,20251120,20260213
600460.SH,士兰微,半导体,主板,20030311,1342636.64985,60,345,20251120,20260213
603011.SH,合锻智能,专用机械,主板,20141107,1339477.0985666667,60,346,20251120,20260213
300260.SZ,新莱应材,机械基件,创业板,20110906,1335994.7566833333,60,347,20251120,20260213
002414.SZ,高德红外,电器仪表,主板,20100716,1335433.9277000001,60,348,20251120,20260213
002083.SZ,孚日股份,纺织,主板,20061124,1327770.17905,60,349,20251120,20260213
002173.SZ,创新医疗,医疗保健,主板,20070925,1326100.8557,60,350,20251120,20260213
601377.SH,兴业证券,证券,主板,20101013,1326080.9993166667,60,351,20251120,20260213
002046.SZ,国机精工,机械基件,主板,20050526,1324344.8691,60,352,20251120,20260213
300444.SZ,双杰电气,电气设备,创业板,20150423,1324208.7899666666,60,353,20251120,20260213
301526.SZ,国际复材,玻璃,创业板,20231226,1323277.5630833332,60,354,20251120,20260213
600588.SH,用友网络,软件服务,主板,20010518,1322245.0456833332,60,355,20251120,20260213
600016.SH,民生银行,银行,主板,20001219,1320765.8521333335,60,356,20251120,20260213
300785.SZ,值得买,互联网,创业板,20190715,1317807.32455,60,357,20251120,20260213
000060.SZ,中金岭南,铅锌,主板,19970123,1316543.3413166667,60,358,20251120,20260213
300337.SZ,银邦股份,铝,创业板,20120718,1312939.8400833334,60,359,20251120,20260213
301611.SZ,珂玛科技,半导体,创业板,20240816,1312641.3127166666,60,360,20251120,20260213
600497.SH,驰宏锌锗,铅锌,主板,20040420,1311033.5904833334,60,361,20251120,20260213
002196.SZ,方正电机,纺织机械,主板,20071212,1310843.281,60,362,20251120,20260213
600637.SH,东方明珠,影视音像,主板,19930316,1310723.2451333334,60,363,20251120,20260213
688158.SH,优刻得-W,软件服务,科创板,20200120,1303590.6586166667,60,364,20251120,20260213
600246.SH,万通发展,区域地产,主板,20000922,1294041.7453166666,60,365,20251120,20260213
002517.SZ,恺英网络,互联网,主板,20101207,1293576.8670833334,60,366,20251120,20260213
000568.SZ,泸州老窖,白酒,主板,19940509,1289866.3083333333,60,367,20251120,20260213
001203.SZ,大中矿业,普钢,主板,20210510,1288063.1682833333,60,368,20251120,20260213
002497.SZ,雅化集团,小金属,主板,20101109,1279986.3624,60,369,20251120,20260213
000768.SZ,中航西飞,航空,主板,19970626,1278161.9001666668,60,370,20251120,20260213
600556.SH,天下秀,互联网,主板,20010807,1277835.5151166667,60,371,20251120,20260213
600919.SH,江苏银行,银行,主板,20160802,1274708.3377666667,60,372,20251120,20260213
000776.SZ,广发证券,证券,主板,19970611,1274288.0890333334,60,373,20251120,20260213
002544.SZ,普天科技,通信设备,主板,20110128,1257360.7407333334,60,374,20251120,20260213
300468.SZ,四方精创,软件服务,创业板,20150527,1253847.6930500001,60,375,20251120,20260213
600028.SH,中国石化,石油加工,主板,20010808,1252982.3763833335,60,376,20251120,20260213
688167.SH,炬光科技,元器件,科创板,20211224,1250963.6939833334,60,377,20251120,20260213
300589.SZ,江龙船艇,船舶,创业板,20170113,1250367.9796666666,60,378,20251120,20260213
300568.SZ,星源材质,化工原料,创业板,20161201,1245299.8365999998,60,379,20251120,20260213
601020.SH,华钰矿业,铅锌,主板,20160316,1242818.57025,60,380,20251120,20260213
002409.SZ,雅克科技,半导体,主板,20100525,1242555.7776000001,60,381,20251120,20260213
601669.SH,中国电建,建筑工程,主板,20111018,1240627.0576833333,60,382,20251120,20260213
000975.SZ,山金国际,黄金,主板,20000608,1236029.5795833333,60,383,20251120,20260213
301550.SZ,斯菱智驱,汽车配件,创业板,20230915,1234473.5747666666,60,384,20251120,20260213
301232.SZ,飞沃科技,机械基件,创业板,20230615,1234086.0306833335,60,385,20251120,20260213
601390.SH,中国中铁,建筑工程,主板,20071203,1232449.1201666666,60,386,20251120,20260213
600877.SH,电科芯片,半导体,主板,19951013,1228176.3865,60,387,20251120,20260213
300229.SZ,拓尔思,软件服务,创业板,20110615,1227634.0314,60,388,20251120,20260213
688599.SH,天合光能,电气设备,科创板,20200610,1224963.4839666667,60,389,20251120,20260213
688223.SH,晶科能源,电气设备,科创板,20220126,1220322.6702166668,60,390,20251120,20260213
688385.SH,复旦微电,半导体,科创板,20210804,1218611.7744666666,60,391,20251120,20260213
000002.SZ,万科Ａ,全国地产,主板,19910129,1217009.6034333333,60,392,20251120,20260213
600048.SH,保利发展,全国地产,主板,20060731,1215453.4360500001,60,393,20251120,20260213
002171.SZ,楚江新材,铜,主板,20070921,1214323.6971833333,60,394,20251120,20260213
300007.SZ,汉威科技,电器仪表,创业板,20091030,1213174.2979,60,395,20251120,20260213
000933.SZ,神火股份,铝,主板,19990831,1212455.2545833334,60,396,20251120,20260213
300459.SZ,汤姆猫,互联网,创业板,20150515,1211138.94615,60,397,20251120,20260213
600157.SH,永泰能源,火力发电,主板,19980513,1210049.1132166667,60,398,20251120,20260213
600176.SH,中国巨石,玻璃,主板,19990422,1202268.2216666667,60,399,20251120,20260213
603179.SH,新泉股份,汽车配件,主板,20170317,1194981.3413333334,60,400,20251120,20260213
300446.SZ,航天智造,汽车配件,创业板,20150423,1192117.1985166667,60,401,20251120,20260213
300661.SZ,圣邦股份,半导体,创业板,20170606,1189431.8770833334,60,402,20251120,20260213
301292.SZ,海科新源,化工原料,创业板,20230707,1188855.804466667,60,403,20251120,20260213
300236.SZ,上海新阳,半导体,创业板,20110629,1175488.9671833334,60,404,20251120,20260213
601696.SH,中银证券,证券,主板,20200226,1168379.75485,60,405,20251120,20260213
688353.SH,华盛锂电,化工原料,科创板,20220713,1168123.0661000002,60,406,20251120,20260213
600050.SH,中国联通,电信运营,主板,20021009,1167392.4197999998,60,407,20251120,20260213
300516.SZ,久之洋,电器仪表,创业板,20160602,1167155.1373333333,60,408,20251120,20260213
002611.SZ,东方精工,轻工机械,主板,20110830,1163153.9039833334,60,409,20251120,20260213
688037.SH,芯源微,半导体,科创板,20191216,1163075.7582500002,60,410,20251120,20260213
301486.SZ,致尚科技,元器件,创业板,20230707,1158515.4774666666,60,411,20251120,20260213
601328.SH,交通银行,银行,主板,20070515,1157016.9356333332,60,412,20251120,20260213
300421.SZ,力星股份,机械基件,创业板,20150217,1152201.8434833332,60,413,20251120,20260213
300827.SZ,上能电气,电气设备,创业板,20200410,1152063.2658166667,60,414,20251120,20260213
601668.SH,中国建筑,建筑工程,主板,20090729,1150590.1298833333,60,415,20251120,20260213
688031.SH,星环科技-U,软件服务,科创板,20221018,1149083.5485,60,416,20251120,20260213
600884.SH,杉杉股份,电气设备,主板,19960130,1147615.0014333331,60,417,20251120,20260213
002249.SZ,大洋电机,电气设备,主板,20080619,1146263.5747833333,60,418,20251120,20260213
002429.SZ,兆驰股份,家用电器,主板,20100610,1145626.2976499998,60,419,20251120,20260213
300408.SZ,三环集团,元器件,创业板,20141203,1144673.5964166666,60,420,20251120,20260213
300285.SZ,国瓷材料,陶瓷,创业板,20120113,1142126.5570333335,60,421,20251120,20260213
601088.SH,中国神华,煤炭开采,主板,20071009,1139455.6526833333,60,422,20251120,20260213
300182.SZ,捷成股份,影视音像,创业板,20110222,1136298.2055833335,60,423,20251120,20260213
600415.SH,小商品城,商品城,主板,20020509,1134874.6844666668,60,424,20251120,20260213
002364.SZ,中恒电气,电气设备,主板,20100305,1133590.0407,60,425,20251120,20260213
301293.SZ,三博脑科,医疗保健,创业板,20230505,1133059.7041000002,60,426,20251120,20260213
000566.SZ,海南海药,化学制药,主板,19940525,1130142.2884666666,60,427,20251120,20260213
300846.SZ,首都在线,软件服务,创业板,20200701,1128600.7272333333,60,428,20251120,20260213
603256.SH,宏和科技,玻璃,主板,20190719,1128454.4070333333,60,429,20251120,20260213
688123.SH,聚辰股份,半导体,科创板,20191223,1127151.3073333332,60,430,20251120,20260213
600391.SH,航发科技,航空,主板,20011212,1125222.1300166666,60,431,20251120,20260213
000620.SZ,盈新发展,全国地产,主板,19961029,1122653.6206666667,60,432,20251120,20260213
600338.SH,西藏珠峰,铅锌,主板,20001227,1122229.2198666667,60,433,20251120,20260213
002027.SZ,分众传媒,广告包装,主板,20040804,1120504.0920166667,60,434,20251120,20260213
688047.SH,龙芯中科,半导体,科创板,20220624,1117056.60325,60,435,20251120,20260213
600733.SH,北汽蓝谷,汽车整车,主板,19960816,1116278.9623500002,60,436,20251120,20260213
603305.SH,旭升集团,汽车配件,主板,20170710,1114525.7994137933,58,437,20251120,20260213
000510.SZ,新金路,化工原料,主板,19930507,1111393.1481833335,60,438,20251120,20260213
002648.SZ,卫星化学,化工原料,主板,20111228,1111135.4059166668,60,439,20251120,20260213
002446.SZ,盛路通信,通信设备,主板,20100713,1106906.304,60,440,20251120,20260213
300255.SZ,常山药业,生物制药,创业板,20110819,1106185.1951833335,60,441,20251120,20260213
300037.SZ,新宙邦,化工原料,创业板,20100108,1105308.7692,60,442,20251120,20260213
600765.SH,中航重机,航空,主板,19961106,1103461.4324333335,60,443,20251120,20260213
001267.SZ,汇绿生态,通信设备,主板,20211117,1100870.466,60,444,20251120,20260213
688396.SH,华润微,半导体,科创板,20200227,1100392.9952333334,60,445,20251120,20260213
688627.SH,精智达,专用机械,科创板,20230718,1100208.16915,60,446,20251120,20260213
688361.SH,中科飞测,半导体,科创板,20230519,1098273.9318166666,60,447,20251120,20260213
300322.SZ,硕贝德,元器件,创业板,20120608,1094555.4009666666,60,448,20251120,20260213
301306.SZ,西测测试,航空,创业板,20220726,1094125.89635,60,449,20251120,20260213
600809.SH,山西汾酒,白酒,主板,19940106,1093141.4649166667,60,450,20251120,20260213
603626.SH,科森科技,元器件,主板,20170209,1090642.5889833334,60,451,20251120,20260213
000738.SZ,航发控制,航空,主板,19970626,1089598.9834166667,60,452,20251120,20260213
688005.SH,容百科技,电气设备,科创板,20190722,1088330.8606666666,57,453,20251120,20260213
600667.SH,太极实业,半导体,主板,19930728,1087247.3605166667,60,454,20251120,20260213
000400.SZ,许继电气,电气设备,主板,19970418,1087096.2726666667,60,455,20251120,20260213
600989.SH,宝丰能源,化工原料,主板,20190516,1079381.6140166665,60,456,20251120,20260213
300133.SZ,华策影视,影视音像,创业板,20101026,1074302.7812166666,60,457,20251120,20260213
601106.SH,中国一重,工程机械,主板,20100209,1073842.1244833332,60,458,20251120,20260213
300129.SZ,泰胜风能,电气设备,创业板,20101019,1073224.61005,60,459,20251120,20260213
600459.SH,贵研铂业,小金属,主板,20030516,1071679.5889166666,60,460,20251120,20260213
600435.SH,北方导航,专用机械,主板,20030704,1071373.39795,60,461,20251120,20260213
000917.SZ,电广传媒,广告包装,主板,19990325,1068639.9314,60,462,20251120,20260213
000158.SZ,常山北明,软件服务,主板,20000724,1063608.6537333333,60,463,20251120,20260213
605090.SH,九丰能源,供气供热,主板,20210525,1062370.5571166666,60,464,20251120,20260213
301396.SZ,宏景科技,软件服务,创业板,20221111,1059402.2842166668,60,465,20251120,20260213
600776.SH,东方通信,通信设备,主板,19961126,1057522.73675,60,466,20251120,20260213
002969.SZ,嘉美包装,广告包装,主板,20191202,1055192.850787234,47,467,20251120,20260213
002279.SZ,久其软件,软件服务,主板,20090811,1054699.8890333334,60,468,20251120,20260213
002264.SZ,新华都,互联网,主板,20080731,1049454.1490833333,60,469,20251120,20260213
603000.SH,人民网,互联网,主板,20120427,1049252.8319166666,60,470,20251120,20260213
301638.SZ,南网数字,软件服务,创业板,20251118,1047397.9120333333,60,471,20251120,20260213
000735.SZ,罗牛山,农业综合,主板,19970611,1043454.2835833334,60,472,20251120,20260213
300164.SZ,通源石油,石油开采,创业板,20110113,1043232.4737333334,60,473,20251120,20260213
002273.SZ,水晶光电,元器件,主板,20080919,1042665.4324666667,60,474,20251120,20260213
300593.SZ,新雷能,电气设备,创业板,20170113,1041644.8073999999,60,475,20251120,20260213
601728.SH,中国电信,电信运营,主板,20210820,1040529.7972,60,476,20251120,20260213
300373.SZ,扬杰科技,半导体,创业板,20140123,1039850.4666166666,60,477,20251120,20260213
300432.SZ,富临精工,汽车配件,创业板,20150319,1037676.7694833333,60,478,20251120,20260213
600104.SH,上汽集团,汽车整车,主板,19971125,1037159.5125,60,479,20251120,20260213
601872.SH,招商轮船,水运,主板,20061201,1037145.02225,60,480,20251120,20260213
600501.SH,航天晨光,专用机械,主板,20010615,1033715.6926333333,60,481,20251120,20260213
300071.SZ,福石控股,广告包装,创业板,20100421,1032731.4702499999,60,482,20251120,20260213
301217.SZ,铜冠铜箔,元器件,创业板,20220127,1031581.6858666667,60,483,20251120,20260213
