experiment_id,group_type,scenario_id,cost_case,capital,participation_cap,slippage_bp,avg_fill_ratio,partial_fill_count,zero_fill_count,unfilled_reason_filled,unfilled_reason_partial_fill_capacity,unfilled_reason_zero_fill_capacity,unfilled_reason_no_buy_limit_or_missing,unfilled_reason_no_exit_limit_or_missing,filter_id,ref_method,filter_capital
F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.1,10,0.9793103448275862,0,12,568,0,12,0,0,F4_order_lte_1pct_ref_amount,A_tail,5000000
F4_order_lte_1pct_ref_amount_A_tail_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.1,10,0.9920403211019209,12,0,568,12,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,5000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,0.17758620689655172,0,477,103,0,477,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.01,10,0.5385366486481526,477,0,103,477,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.03,10,0.6758620689655173,0,188,392,0,188,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.03,10,0.8837607177422024,188,0,392,188,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.05,10,0.8586206896551725,0,82,498,0,82,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.05,10,0.9574971040846945,82,0,498,82,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.1,10,0.9793103448275862,0,12,568,0,12,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.1,10,0.9920403211019209,12,0,568,12,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,5000000
