scenario_id,cost_case,capital,participation_cap,slippage_bp,include_commission_tax,include_impact,partial_fill,zero_fill,enforce_limit_suspend,cumulative_return,avg_daily_return,trade_win_rate,daily_win_rate,max_drawdown,profit_factor,auc,total_trades,trading_days,avg_daily_trades,avg_fill_ratio,partial_fill_count,zero_fill_count,max_profit_day,max_profit_day_return,max_loss_day,max_loss_day_return,cum_return_drop_top1_profit_day,cum_return_drop_top3_profit_days,cum_return_drop_top5_profit_days,unfilled_reason_filled,unfilled_reason_partial_fill_capacity,unfilled_reason_zero_fill_capacity,unfilled_reason_no_buy_limit_or_missing,unfilled_reason_no_exit_limit_or_missing,drawdown_start,drawdown_end,drawdown_days,experiment_id,group_type,single_ticket_participation_median,single_ticket_participation_p90,single_ticket_participation_p99,filtered_removed_candidates_total,days_below_top10,avg_candidates_after_filter,min_candidates_after_filter,avg_selected_per_day,filter_id,ref_method,filter_capital,filter_threshold
10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.05,10,True,True,True,True,True,-0.05733945726181522,-0.000936338126243247,0.43005181347150256,0.41379310344827586,-0.08170873668233625,0.8978957759776998,0.5242640916015529,580,58,10.0,0.9250840287094763,113,1,20260407,0.028423236564577552,20260306,-0.034845906607423885,-0.08339241158424293,-0.12386101806584437,-0.1566856937888368,466,113,1,0,0,20260225,20260320,18,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.025311859718720173,0.05,0.05000000000000001,3,0,2939.689655172414,2872,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.05
10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.1,10,True,True,False,True,True,-0.05830844075630204,-0.0009507021320127472,0.4073394495412844,0.41379310344827586,-0.0825957733333923,0.8977982591592348,0.5242640916015529,580,58,10.0,0.9396551724137931,0,35,20260407,0.02986007588437638,20260306,-0.03516805920598265,-0.08561213188594086,-0.12640999860655555,-0.15881908151345092,545,0,35,0,0,20260225,20260320,18,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.021276533257023,0.05929927361060404,0.09598924216443211,3,0,2939.689655172414,2872,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.05
10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.1,10,True,True,True,True,True,-0.042349576475570694,-0.0006596376860524289,0.4283246977547496,0.41379310344827586,-0.08150160751515367,0.9295031458934454,0.5242640916015529,580,58,10.0,0.9806781378450982,34,1,20260407,0.02986007588437638,20260306,-0.03516805920598265,-0.07011598376404515,-0.11160525268694865,-0.1455515166158171,545,34,1,0,0,20260225,20260320,18,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.025311859718720173,0.07380879496385735,0.10000000000000002,3,0,2939.689655172414,2872,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.05
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.04282800260307296,0.0008085981665320957,0.44310344827586207,0.5172413793103449,-0.06142807961348884,1.0935971594613274,0.5253472094081756,580,58,10.0,1.0,0,0,20260407,0.03133403000173749,20260306,-0.03382598351049495,0.011144762285518972,-0.03449235795801919,-0.07261508102776326,580,0,0,0,0,20260305,20260320,12,F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,0.0,0.0,0.0,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,A_tail,500000,0.03
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,-0.01594977299574407,-0.00019196179285982607,0.43275862068965515,0.46551724137931033,-0.07266548976260334,0.9791173841891841,0.5253472094081756,580,58,10.0,1.0,0,0,20260407,0.03030295219418422,20260306,-0.03479191749275214,-0.0448923543229941,-0.0861740045475643,-0.12049840921794142,580,0,0,0,0,20260226,20260320,17,F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,0.0,0.0,0.0,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,A_tail,500000,0.03
15bp_one_way_slippage,15bp_one_way_slippage,,,15,True,False,False,False,False,-0.07141468915347515,-0.0011915229402135478,0.4206896551724138,0.41379310344827586,-0.09054436612905137,0.8778906187635138,0.5253472094081756,580,58,10.0,1.0,0,0,20260407,0.02927290366320434,20260306,-0.03575688722845871,-0.09782400028051863,-0.13508930985512835,-0.1659094613012494,580,0,0,0,0,20260225,20260519,56,F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,0.0,0.0,0.0,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,A_tail,500000,0.03
20bp_one_way_slippage,20bp_one_way_slippage,,,20,True,False,False,False,False,-0.12375348761853322,-0.0021900867703834553,0.4086206896551724,0.3793103448275862,-0.13922582934772,0.7880440395834346,0.5253472094081756,580,58,10.0,1.0,0,0,20260407,0.028243882868349245,20260306,-0.036720894160737136,-0.14782229490427623,-0.18138636534810282,-0.2089759015361613,580,0,0,0,0,20260225,20260519,56,F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,0.0,0.0,0.0,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,A_tail,500000,0.03
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,500000.0,,10,True,True,False,False,False,-0.039051049455797626,-0.0006015712470236966,0.42586206896551726,0.4482758620689655,-0.07823556241868679,0.9360917360079569,0.5253472094081756,580,58,10.0,1.0,0,0,20260407,0.02986007588437638,20260306,-0.03516805920598265,-0.06691309523868805,-0.10639970262641973,-0.13955114217702314,580,0,0,0,0,20260226,20260320,17,F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,0.025311859718720173,0.07495850068599269,0.19823638321801337,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,A_tail,500000,0.03
10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.01,10,True,True,False,True,True,-0.03256042119123481,-0.0005575656547564926,0.4025974025974026,0.27586206896551724,-0.04857772262000015,0.8408237822824026,0.5253472094081756,580,58,10.0,0.2655172413793103,0,426,20260520,0.015184413122085415,20260227,-0.017625389230304944,-0.04703070072410431,-0.06643111856871986,-0.07902029701354807,154,0,426,0,0,20260225,20260519,56,F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,0.0,0.0047219914369626146,0.009462836444039953,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,A_tail,500000,0.03
10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.01,10,True,True,True,True,True,-0.05813132818281508,-0.001003258885978577,0.4283246977547496,0.43103448275862066,-0.07511998399730657,0.8322193591085483,0.5253472094081756,580,58,10.0,0.5189032671811931,425,1,20260520,0.01709321142541654,20260227,-0.022271573499168272,-0.07396032021765964,-0.10154560779230626,-0.12263401274012276,154,425,1,0,0,20260224,20260519,57,F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,0.01,0.01,0.010000000000000002,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,A_tail,500000,0.03
10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.03,10,True,True,False,True,True,-0.07636720764352511,-0.0013282349395605112,0.38392857142857145,0.43103448275862066,-0.09569781837301994,0.805844689742024,0.5253472094081756,580,58,10.0,0.5793103448275863,0,244,20260520,0.01886642384003736,20260306,-0.025155000627737577,-0.09347018338737034,-0.12575780163659,-0.149420995245779,336,0,244,0,0,20260224,20260519,57,F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,0.00212597151971352,0.02380365061570261,0.02898996140718704,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,A_tail,500000,0.03
10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.03,10,True,True,True,True,True,-0.07137124502264602,-0.0012085969879865996,0.4283246977547496,0.41379310344827586,-0.09084207994199522,0.8597557484308112,0.5253472094081756,580,58,10.0,0.8301546512795622,243,1,20260407,0.0241371384447807,20260306,-0.032416238381459836,-0.09325741629921003,-0.12936450424729273,-0.15947360796132004,336,243,1,0,0,20260224,20260519,57,F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,0.025273809619990477,0.03,0.030000000000000002,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,A_tail,500000,0.03
10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.05,10,True,True,False,True,True,-0.0842322852990014,-0.0014453005531795697,0.38626609442060084,0.3793103448275862,-0.10394161290814163,0.8333451471931881,0.5253472094081756,580,58,10.0,0.803448275862069,0,114,20260407,0.02685126367073354,20260320,-0.03332427148503704,-0.10817881118696726,-0.14377597126720465,-0.17484792967932627,466,0,114,0,0,20260224,20260519,57,F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,0.012983606943815458,0.039282999327826744,0.048283072347255325,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,A_tail,500000,0.03
10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.05,10,True,True,True,True,True,-0.061269126579955535,-0.0010098428653716627,0.4283246977547496,0.41379310344827586,-0.08170873668233625,0.8901180782269786,0.5253472094081756,580,58,10.0,0.9250840287094763,113,1,20260407,0.028423236564577552,20260306,-0.034845906607423885,-0.08721347394303147,-0.12461229685251485,-0.15705226731650823,466,113,1,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,0.025273809619990477,0.05,0.05000000000000001,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,A_tail,500000,0.03
10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.1,10,True,True,False,True,True,-0.06223407067262643,-0.0010242068711411626,0.4055045871559633,0.41379310344827586,-0.08395223934400076,0.8901307303859085,0.5253472094081756,580,58,10.0,0.9396551724137931,0,35,20260407,0.02986007588437638,20260306,-0.03516805920598265,-0.08942394089596917,-0.1271590916726416,-0.15883406865744432,545,0,35,0,0,20260225,20260519,56,F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,0.021259823616413688,0.05929927361060404,0.09598924216443211,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,A_tail,500000,0.03
10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.1,10,True,True,True,True,True,-0.04634173411473197,-0.0007331424251808445,0.4265975820379965,0.41379310344827586,-0.08150160751515367,0.9218133210409931,0.5253472094081756,580,58,10.0,0.9806781378450982,34,1,20260407,0.02986007588437638,20260306,-0.03516805920598265,-0.07399239157190474,-0.11301698314749475,-0.14592292996960576,545,34,1,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,0.025273809619990477,0.07380879496385735,0.10000000000000002,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,A_tail,500000,0.03
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.04282800260307296,0.0008085981665320957,0.44310344827586207,0.5172413793103449,-0.06142807961348884,1.0935971594613274,0.5253472094081756,580,58,10.0,1.0,0,0,20260407,0.03133403000173749,20260306,-0.03382598351049495,0.011144762285518972,-0.03449235795801919,-0.07261508102776326,580,0,0,0,0,20260305,20260320,12,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.0,0.0,0.0,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.03
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,-0.01594977299574407,-0.00019196179285982607,0.43275862068965515,0.46551724137931033,-0.07266548976260334,0.9791173841891841,0.5253472094081756,580,58,10.0,1.0,0,0,20260407,0.03030295219418422,20260306,-0.03479191749275214,-0.0448923543229941,-0.0861740045475643,-0.12049840921794142,580,0,0,0,0,20260226,20260320,17,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.0,0.0,0.0,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.03
15bp_one_way_slippage,15bp_one_way_slippage,,,15,True,False,False,False,False,-0.07141468915347515,-0.0011915229402135478,0.4206896551724138,0.41379310344827586,-0.09054436612905137,0.8778906187635138,0.5253472094081756,580,58,10.0,1.0,0,0,20260407,0.02927290366320434,20260306,-0.03575688722845871,-0.09782400028051863,-0.13508930985512835,-0.1659094613012494,580,0,0,0,0,20260225,20260519,56,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.0,0.0,0.0,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.03
20bp_one_way_slippage,20bp_one_way_slippage,,,20,True,False,False,False,False,-0.12375348761853322,-0.0021900867703834553,0.4086206896551724,0.3793103448275862,-0.13922582934772,0.7880440395834346,0.5253472094081756,580,58,10.0,1.0,0,0,20260407,0.028243882868349245,20260306,-0.036720894160737136,-0.14782229490427623,-0.18138636534810282,-0.2089759015361613,580,0,0,0,0,20260225,20260519,56,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.0,0.0,0.0,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.03
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,500000.0,,10,True,True,False,False,False,-0.039051049455797626,-0.0006015712470236966,0.42586206896551726,0.4482758620689655,-0.07823556241868679,0.9360917360079569,0.5253472094081756,580,58,10.0,1.0,0,0,20260407,0.02986007588437638,20260306,-0.03516805920598265,-0.06691309523868805,-0.10639970262641973,-0.13955114217702314,580,0,0,0,0,20260226,20260320,17,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.025311859718720173,0.07495850068599269,0.19823638321801337,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.03
10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.01,10,True,True,False,True,True,-0.03256042119123481,-0.0005575656547564926,0.4025974025974026,0.27586206896551724,-0.04857772262000015,0.8408237822824026,0.5253472094081756,580,58,10.0,0.2655172413793103,0,426,20260520,0.015184413122085415,20260227,-0.017625389230304944,-0.04703070072410431,-0.06643111856871986,-0.07902029701354807,154,0,426,0,0,20260225,20260519,56,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.0,0.0047219914369626146,0.009462836444039953,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.03
10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.01,10,True,True,True,True,True,-0.05813132818281508,-0.001003258885978577,0.4283246977547496,0.43103448275862066,-0.07511998399730657,0.8322193591085483,0.5253472094081756,580,58,10.0,0.5189032671811931,425,1,20260520,0.01709321142541654,20260227,-0.022271573499168272,-0.07396032021765964,-0.10154560779230626,-0.12263401274012276,154,425,1,0,0,20260224,20260519,57,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.01,0.01,0.010000000000000002,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.03
10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.03,10,True,True,False,True,True,-0.07636720764352511,-0.0013282349395605112,0.38392857142857145,0.43103448275862066,-0.09569781837301994,0.805844689742024,0.5253472094081756,580,58,10.0,0.5793103448275863,0,244,20260520,0.01886642384003736,20260306,-0.025155000627737577,-0.09347018338737034,-0.12575780163659,-0.149420995245779,336,0,244,0,0,20260224,20260519,57,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.00212597151971352,0.02380365061570261,0.02898996140718704,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.03
10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.03,10,True,True,True,True,True,-0.07137124502264602,-0.0012085969879865996,0.4283246977547496,0.41379310344827586,-0.09084207994199522,0.8597557484308112,0.5253472094081756,580,58,10.0,0.8301546512795622,243,1,20260407,0.0241371384447807,20260306,-0.032416238381459836,-0.09325741629921003,-0.12936450424729273,-0.15947360796132004,336,243,1,0,0,20260224,20260519,57,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.025273809619990477,0.03,0.030000000000000002,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.03
10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.05,10,True,True,False,True,True,-0.0842322852990014,-0.0014453005531795697,0.38626609442060084,0.3793103448275862,-0.10394161290814163,0.8333451471931881,0.5253472094081756,580,58,10.0,0.803448275862069,0,114,20260407,0.02685126367073354,20260320,-0.03332427148503704,-0.10817881118696726,-0.14377597126720465,-0.17484792967932627,466,0,114,0,0,20260224,20260519,57,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.012983606943815458,0.039282999327826744,0.048283072347255325,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.03
10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.05,10,True,True,True,True,True,-0.061269126579955535,-0.0010098428653716627,0.4283246977547496,0.41379310344827586,-0.08170873668233625,0.8901180782269786,0.5253472094081756,580,58,10.0,0.9250840287094763,113,1,20260407,0.028423236564577552,20260306,-0.034845906607423885,-0.08721347394303147,-0.12461229685251485,-0.15705226731650823,466,113,1,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.025273809619990477,0.05,0.05000000000000001,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.03
10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.1,10,True,True,False,True,True,-0.06223407067262643,-0.0010242068711411626,0.4055045871559633,0.41379310344827586,-0.08395223934400076,0.8901307303859085,0.5253472094081756,580,58,10.0,0.9396551724137931,0,35,20260407,0.02986007588437638,20260306,-0.03516805920598265,-0.08942394089596917,-0.1271590916726416,-0.15883406865744432,545,0,35,0,0,20260225,20260519,56,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.021259823616413688,0.05929927361060404,0.09598924216443211,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.03
10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.1,10,True,True,True,True,True,-0.04634173411473197,-0.0007331424251808445,0.4265975820379965,0.41379310344827586,-0.08150160751515367,0.9218133210409931,0.5253472094081756,580,58,10.0,0.9806781378450982,34,1,20260407,0.02986007588437638,20260306,-0.03516805920598265,-0.07399239157190474,-0.11301698314749475,-0.14592292996960576,545,34,1,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,0.025273809619990477,0.07380879496385735,0.10000000000000002,41,0,2939.0344827586205,2872,10.0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000,0.03
